id,created_at,updated_at,politician_id,industry_id,priority
1,12/2/22 13:15,12/2/22 13:15,1,1,FALSE
2,12/2/22 13:15,12/2/22 13:15,2,1,TRUE
3,12/2/22 13:15,12/2/22 13:15,3,1,TRUE
4,12/2/22 13:15,12/2/22 13:15,4,1,FALSE
5,12/2/22 13:15,12/2/22 13:15,5,1,FALSE
6,12/2/22 13:15,12/2/22 13:15,6,1,TRUE
7,12/2/22 13:15,12/2/22 13:15,7,1,FALSE
8,12/2/22 13:15,12/2/22 13:15,8,1,TRUE
9,12/2/22 13:15,12/2/22 13:15,9,1,TRUE
10,12/2/22 13:15,12/2/22 13:15,10,1,TRUE
11,12/2/22 13:15,12/2/22 13:15,11,1,FALSE
12,12/2/22 13:15,12/2/22 13:15,12,1,TRUE
13,12/2/22 13:15,12/2/22 13:15,13,1,TRUE
14,12/2/22 13:15,12/2/22 13:15,14,1,TRUE
15,12/2/22 13:15,12/2/22 13:15,15,1,TRUE
16,12/2/22 13:15,12/2/22 13:15,16,1,FALSE
17,12/2/22 13:15,12/2/22 13:15,17,1,FALSE
18,12/2/22 13:15,12/2/22 13:15,18,1,FALSE
19,12/2/22 13:15,12/2/22 13:15,19,1,FALSE
20,12/2/22 13:15,12/2/22 13:15,20,1,FALSE
21,12/2/22 13:15,12/2/22 13:15,21,1,TRUE
22,12/2/22 13:15,12/2/22 13:15,22,1,FALSE
23,12/2/22 13:15,12/2/22 13:15,23,1,FALSE
24,12/2/22 13:15,12/2/22 13:15,24,1,TRUE
25,12/2/22 13:15,12/2/22 13:15,25,1,FALSE
26,12/2/22 13:15,12/2/22 13:15,26,1,TRUE
27,12/2/22 13:15,12/2/22 13:15,27,1,TRUE
28,12/2/22 13:15,12/2/22 13:15,28,1,FALSE
29,12/2/22 13:15,12/2/22 13:15,29,1,TRUE
30,12/2/22 13:15,12/2/22 13:15,30,1,FALSE
31,12/2/22 13:15,12/2/22 13:15,31,1,FALSE
32,12/2/22 13:15,12/2/22 13:15,32,1,FALSE
33,12/2/22 13:15,12/2/22 13:15,33,1,FALSE
34,12/2/22 13:15,12/2/22 13:15,34,1,FALSE
35,12/2/22 13:15,12/2/22 13:15,35,1,TRUE
36,12/2/22 13:15,12/2/22 13:15,36,1,TRUE
37,12/2/22 13:15,12/2/22 13:15,37,1,TRUE
38,12/2/22 13:15,12/2/22 13:15,38,1,FALSE
39,12/2/22 13:15,12/2/22 13:15,39,1,FALSE
40,12/2/22 13:15,12/2/22 13:15,40,1,TRUE
41,12/2/22 13:15,12/2/22 13:15,41,1,TRUE
42,12/2/22 13:15,12/2/22 13:15,42,1,TRUE
43,12/2/22 13:15,12/2/22 13:15,43,1,TRUE
44,12/2/22 13:15,12/2/22 13:15,44,1,FALSE
45,12/2/22 13:15,12/2/22 13:15,45,1,FALSE
46,12/2/22 13:15,12/2/22 13:15,46,1,FALSE
47,12/2/22 13:15,12/2/22 13:15,47,1,FALSE
48,12/2/22 13:15,12/2/22 13:15,48,1,FALSE
49,12/2/22 13:15,12/2/22 13:15,49,1,TRUE
50,12/2/22 13:15,12/2/22 13:15,50,1,FALSE
51,12/2/22 13:15,12/2/22 13:15,51,1,FALSE
52,12/2/22 13:15,12/2/22 13:15,52,1,FALSE
53,12/2/22 13:15,12/2/22 13:15,53,1,TRUE
54,12/2/22 13:15,12/2/22 13:15,54,1,FALSE
55,12/2/22 13:15,12/2/22 13:15,55,1,TRUE
56,12/2/22 13:15,12/2/22 13:15,56,1,FALSE
57,12/2/22 13:15,12/2/22 13:15,57,1,TRUE
58,12/2/22 13:15,12/2/22 13:15,58,1,FALSE
59,12/2/22 13:15,12/2/22 13:15,59,1,FALSE
60,12/2/22 13:15,12/2/22 13:15,60,1,FALSE
61,12/2/22 13:15,12/2/22 13:15,61,1,TRUE
62,12/2/22 13:15,12/2/22 13:15,62,1,TRUE
63,12/2/22 13:15,12/2/22 13:15,63,1,FALSE
64,12/2/22 13:15,12/2/22 13:15,64,1,TRUE
65,12/2/22 13:15,12/2/22 13:15,65,1,TRUE
66,12/2/22 13:15,12/2/22 13:15,66,1,TRUE
67,12/2/22 13:15,12/2/22 13:15,67,1,TRUE
